Store,Date,Month,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
26,24/06/2011,Jun,"997,475",0,56.94,3.851,135,7.818
26,01/07/2011,Jul,"1,070,119",0,59.89,3.815,135,7.767
26,08/07/2011,Jul,"1,133,807",0,63.34,3.784,136,7.767
26,15/07/2011,Jul,"1,021,535",0,64.43,3.827,136,7.767
26,22/07/2011,Jul,"1,017,868",0,69.52,3.882,136,7.767
26,29/07/2011,Jul,"1,005,361",0,63.32,3.898,136,7.767
26,05/08/2011,Aug,"1,107,552",0,63.16,3.903,136,7.767
26,12/08/2011,Aug,"1,087,645",0,62.99,3.88,136,7.767
26,19/08/2011,Aug,"1,021,767",0,60.58,3.82,136,7.767
26,26/08/2011,Aug,"1,064,618",0,61.1,3.796,136,7.767
26,02/09/2011,Sep,"1,040,143",0,59.67,3.784,136,7.767
26,09/09/2011,Sep,"1,069,711",1,60.98,3.809,136,7.767
26,16/09/2011,Sep,"951,570",0,55.19,3.809,136,7.767
26,23/09/2011,Sep,"923,645",0,50.72,3.758,136,7.767
26,30/09/2011,Sep,"959,340",0,59.42,3.684,136,7.767
26,07/10/2011,Oct,"1,130,023",0,46.84,3.633,136,7.598
26,14/10/2011,Oct,"987,886",0,53.91,3.583,137,7.598
26,21/10/2011,Oct,"974,907",0,45.23,3.618,137,7.598
26,28/10/2011,Oct,"972,257",0,35.06,3.604,136,7.598
26,04/11/2011,Nov,"988,951",0,31.7,3.586,136,7.598
26,11/11/2011,Nov,"1,077,640",0,40.08,3.57,136,7.598
26,18/11/2011,Nov,"946,092",0,37.78,3.571,136,7.598
26,25/11/2011,Nov,"1,282,320",1,31.07,3.536,136,7.598
26,02/12/2011,Dec,"1,012,498",0,36.74,3.501,136,7.598
26,09/12/2011,Dec,"1,148,987",0,34.24,3.47,137,7.598
26,16/12/2011,Dec,"1,204,808",0,28.24,3.445,137,7.598
26,23/12/2011,Dec,"1,515,175",0,22.53,3.413,137,7.598
26,30/12/2011,Dec,"972,834",1,18.8,3.402,137,7.598
26,06/01/2012,Jan,"971,558",0,22.94,3.439,137,7.467
26,13/01/2012,Jan,"836,306",0,25.55,3.523,137,7.467
26,20/01/2012,Jan,"838,752",0,15.22,3.542,137,7.467
26,27/01/2012,Jan,"820,060",0,24.16,3.568,137,7.467
26,03/02/2012,Feb,"939,158",0,25.24,3.633,137,7.467
26,10/02/2012,Feb,"1,081,006",1,23.89,3.655,137,7.467
26,17/02/2012,Feb,"965,789",0,23.9,3.703,137,7.467
26,24/02/2012,Feb,"917,924",0,28.06,3.751,137,7.467
26,02/03/2012,Mar,"955,642",0,22.49,3.827,137,7.467
26,09/03/2012,Mar,"1,028,569",0,29.03,3.876,138,7.467
26,16/03/2012,Mar,"919,503",0,35.06,3.867,138,7.467
26,23/03/2012,Mar,"874,791",0,49.97,3.889,138,7.467
26,30/03/2012,Mar,"922,018",0,33.33,3.921,138,7.467
26,06/04/2012,Apr,"1,116,829",0,33.35,3.957,138,7.489
26,13/04/2012,Apr,"889,670",0,36.9,4.025,138,7.489
26,20/04/2012,Apr,"923,600",0,50.81,4.046,138,7.489
26,27/04/2012,Apr,"911,969",0,43.6,4.023,138,7.489
26,04/05/2012,May,"946,573",0,40.29,3.991,138,7.489
26,11/05/2012,May,"1,062,549",0,47.11,3.947,138,7.489
26,18/05/2012,May,"978,083",0,52.55,3.899,138,7.489
26,25/05/2012,May,"1,067,311",0,58.2,3.85,138,7.489
26,01/06/2012,Jun,"1,015,853",0,58.51,3.798,138,7.489
26,08/06/2012,Jun,"1,106,177",0,49.43,3.746,138,7.489
26,15/06/2012,Jun,"1,029,248",0,57.84,3.683,138,7.489
26,22/06/2012,Jun,"1,056,283",0,63.04,3.629,138,7.489
26,29/06/2012,Jun,"1,051,190",0,60.71,3.577,138,7.489
26,06/07/2012,Jul,"1,180,471",0,64.94,3.538,138,7.405
26,13/07/2012,Jul,"1,063,150",0,64.47,3.561,138,7.405
26,20/07/2012,Jul,"1,049,626",0,66.75,3.61,138,7.405
26,27/07/2012,Jul,"1,031,745",0,64.12,3.701,138,7.405
26,03/08/2012,Aug,"1,090,915",0,65.6,3.698,138,7.405
26,10/08/2012,Aug,"1,121,477",0,67.01,3.772,138,7.405
26,17/08/2012,Aug,"1,068,293",0,65.54,3.84,138,7.405
26,24/08/2012,Aug,"1,022,704",0,62.08,3.874,138,7.405
26,31/08/2012,Aug,"1,053,496",0,63.69,3.884,138,7.405
26,07/09/2012,Sep,"1,081,874",1,61.58,3.921,138,7.405
26,14/09/2012,Sep,"986,132",0,57.69,3.988,139,7.405
26,21/09/2012,Sep,"961,084",0,52.68,4.056,139,7.405
26,28/09/2012,Sep,"964,726",0,50.66,4.018,139,7.405
26,05/10/2012,Oct,"1,095,504",0,54.07,4.027,139,7.138
26,12/10/2012,Oct,"1,044,640",0,45.19,4.029,139,7.138
26,19/10/2012,Oct,"975,578",0,43.51,4,139,7.138
26,26/10/2012,Oct,"958,620",0,46.95,3.917,139,7.138
27,05/02/2010,Feb,"1,874,290",0,27.19,2.954,135,8.237
27,12/02/2010,Feb,"1,745,363",1,29.81,2.94,135,8.237
27,19/02/2010,Feb,"1,945,070",0,32.44,2.909,135,8.237
27,26/02/2010,Feb,"1,390,934",0,36,2.91,136,8.237
27,05/03/2010,Mar,"1,313,730",0,38.07,2.919,136,8.237
27,12/03/2010,Mar,"1,925,113",0,45.98,2.938,136,8.237
27,19/03/2010,Mar,"1,700,628",0,49.04,2.96,136,8.237
27,26/03/2010,Mar,"1,836,715",0,52.34,2.963,136,8.237
27,02/04/2010,Apr,"2,053,953",0,46.9,2.957,136,8.058
27,09/04/2010,Apr,"1,955,814",0,62.62,2.992,136,8.058
27,16/04/2010,Apr,"1,857,501",0,54.95,3.01,136,8.058
27,23/04/2010,Apr,"1,850,205",0,53.91,3.021,136,8.058
27,30/04/2010,Apr,"1,805,885",0,53.55,3.042,136,8.058
27,07/05/2010,May,"1,939,459",0,69.02,3.095,136,8.058
27,14/05/2010,May,"1,842,466",0,53.82,3.112,136,8.058
27,21/05/2010,May,"1,836,596",0,63.31,3.096,136,8.058
27,28/05/2010,May,"1,962,469",0,67.88,3.046,136,8.058
27,04/06/2010,Jun,"2,073,103",0,74.29,3.006,136,8.058
27,11/06/2010,Jun,"1,873,813",0,68.9,2.972,136,8.058
27,18/06/2010,Jun,"1,887,182",0,70,2.942,136,8.058
27,25/06/2010,Jun,"1,962,625",0,78.02,2.958,136,8.058
27,02/07/2010,Jul,"2,024,554",0,76.25,2.958,136,7.982
27,09/07/2010,Jul,"2,119,163",0,82.69,2.94,136,7.982
27,16/07/2010,Jul,"1,880,692",0,78.26,2.933,136,7.982
27,23/07/2010,Jul,"1,808,251",0,81.56,2.924,136,7.982
27,30/07/2010,Jul,"1,816,490",0,79.78,2.932,136,7.982
27,06/08/2010,Aug,"1,908,037",0,77.45,2.942,136,7.982
27,13/08/2010,Aug,"1,864,436",0,77.36,2.923,136,7.982
27,20/08/2010,Aug,"1,936,878",0,75.16,2.913,137,7.982
27,27/08/2010,Aug,"1,870,684",0,70.31,2.885,137,7.982
27,03/09/2010,Sep,"1,908,111",0,78.52,2.86,137,7.982
27,10/09/2010,Sep,"1,913,495",1,70.38,2.837,137,7.982
27,17/09/2010,Sep,"1,629,978",0,64.5,2.846,137,7.982
27,24/09/2010,Sep,"1,597,003",0,67.08,2.837,137,7.982
27,01/10/2010,Oct,"1,543,533",0,70.19,2.84,137,8.021
27,08/10/2010,Oct,"1,707,663",0,57.78,2.903,137,8.021
27,15/10/2010,Oct,"1,728,388",0,58.38,2.999,137,8.021
27,22/10/2010,Oct,"1,693,935",0,52.82,3.049,137,8.021
27,29/10/2010,Oct,"1,688,955",0,61.02,3.055,137,8.021
27,05/11/2010,Nov,"1,686,010",0,45.91,3.049,137,8.021
27,12/11/2010,Nov,"1,828,010",0,45.9,3.065,137,8.021
27,19/11/2010,Nov,"1,704,786",0,50.81,3.138,137,8.021
27,26/11/2010,Nov,"2,627,911",1,46.67,3.186,137,8.021
27,03/12/2010,Dec,"1,884,344",0,41.81,3.2,137,8.021
27,10/12/2010,Dec,"2,139,734",0,30.83,3.255,137,8.021
27,17/12/2010,Dec,"2,350,098",0,31.62,3.301,137,8.021
27,24/12/2010,Dec,"3,078,162",0,31.34,3.309,137,8.021
27,31/12/2010,Dec,"1,440,963",1,29.59,3.336,137,8.021
27,07/01/2011,Jan,"1,568,159",0,34.42,3.351,137,7.827
27,14/01/2011,Jan,"1,532,309",0,25.7,3.367,137,7.827
27,21/01/2011,Jan,"1,517,030",0,30.13,3.391,137,7.827
27,28/01/2011,Jan,"1,421,112",0,23.64,3.402,137,7.827
27,04/02/2011,Feb,"1,628,101",0,28.7,3.4,137,7.827
27,11/02/2011,Feb,"1,636,225",1,30.45,3.416,137,7.827
27,18/02/2011,Feb,"1,709,365",0,39.32,3.42,137,7.827
27,25/02/2011,Feb,"1,688,936",0,33.05,3.452,137,7.827
27,04/03/2011,Mar,"1,656,131",0,36.99,3.605,138,7.827
27,11/03/2011,Mar,"1,613,260",0,43.64,3.752,138,7.827
27,18/03/2011,Mar,"1,624,539",0,46.65,3.796,138,7.827
27,25/03/2011,Mar,"1,554,651",0,40.11,3.789,138,7.827
27,01/04/2011,Apr,"1,628,868",0,37.27,3.811,138,7.725
27,08/04/2011,Apr,"1,689,844",0,46.87,3.895,138,7.725
27,15/04/2011,Apr,"1,727,176",0,52.24,3.981,138,7.725
27,22/04/2011,Apr,"1,921,655",0,50.02,4.061,138,7.725
27,29/04/2011,Apr,"1,642,075",0,61.71,4.117,138,7.725
27,06/05/2011,May,"1,757,042",0,56.48,4.192,138,7.725
27,13/05/2011,May,"1,763,545",0,60.07,4.211,138,7.725
27,20/05/2011,May,"1,725,269",0,60.22,4.202,139,7.725
27,27/05/2011,May,"1,820,723",0,66.43,4.134,139,7.725
27,03/06/2011,Jun,"2,053,708",0,74.17,4.069,139,7.725
27,10/06/2011,Jun,"1,817,915",0,73.26,4.025,139,7.725
27,17/06/2011,Jun,"1,814,740",0,67.03,3.989,139,7.725
27,24/06/2011,Jun,"1,811,455",0,72.02,3.964,139,7.725
27,01/07/2011,Jul,"1,949,984",0,73.76,3.916,139,7.85
27,08/07/2011,Jul,"2,000,055",0,76.87,3.886,140,7.85
27,15/07/2011,Jul,"1,762,156",0,77.83,3.915,140,7.85
27,22/07/2011,Jul,"1,754,879",0,82.28,3.972,140,7.85
27,29/07/2011,Jul,"1,744,879",0,79.41,4.004,140,7.85
27,05/08/2011,Aug,"1,747,290",0,78.14,4.02,140,7.85
27,12/08/2011,Aug,"1,758,438",0,76.67,3.995,140,7.85
27,19/08/2011,Aug,"1,781,905",0,72.97,3.942,140,7.85
27,26/08/2011,Aug,"2,034,401",0,72.88,3.906,140,7.85
27,02/09/2011,Sep,"1,511,718",0,71.44,3.879,140,7.85
27,09/09/2011,Sep,"1,911,471",1,70.93,3.93,140,7.85
27,16/09/2011,Sep,"1,613,774",0,69.65,3.937,140,7.85
27,23/09/2011,Sep,"1,606,209",0,63.61,3.899,140,7.85
27,30/09/2011,Sep,"1,599,626",0,70.92,3.858,140,7.85
27,07/10/2011,Oct,"1,672,339",0,56.91,3.775,140,7.906
27,14/10/2011,Oct,"1,682,653",0,64.78,3.744,140,7.906
27,21/10/2011,Oct,"1,689,591",0,59.62,3.757,140,7.906
27,28/10/2011,Oct,"1,710,372",0,51.81,3.757,140,7.906
27,04/11/2011,Nov,"1,621,109",0,44.46,3.738,140,7.906
27,11/11/2011,Nov,"1,800,728",0,49.69,3.719,140,7.906
27,18/11/2011,Nov,"1,723,739",0,51.42,3.717,140,7.906
27,25/11/2011,Nov,"2,504,401",1,47.88,3.689,140,7.906
27,02/12/2011,Dec,"1,806,925",0,50.55,3.666,140,7.906
27,09/12/2011,Dec,"2,014,666",0,46.28,3.627,140,7.906
27,16/12/2011,Dec,"2,205,920",0,40.68,3.611,140,7.906
27,23/12/2011,Dec,"2,739,020",0,41.59,3.587,141,7.906
27,30/12/2011,Dec,"1,650,605",1,37.85,3.566,141,7.906
27,06/01/2012,Jan,"1,535,287",0,35.8,3.585,141,8.009
27,13/01/2012,Jan,"1,492,399",0,41.3,3.666,141,8.009
27,20/01/2012,Jan,"1,542,131",0,30.35,3.705,141,8.009
27,27/01/2012,Jan,"1,263,535",0,36.96,3.737,141,8.009
27,03/02/2012,Feb,"1,564,246",0,42.52,3.796,141,8.009
27,10/02/2012,Feb,"1,651,605",1,37.86,3.826,141,8.009
27,17/02/2012,Feb,"1,606,222",0,37.24,3.874,141,8.009
27,24/02/2012,Feb,"1,648,602",0,41.74,3.917,141,8.009
27,02/03/2012,Mar,"1,509,323",0,40.07,3.983,141,8.009
27,09/03/2012,Mar,"1,607,343",0,44.32,4.021,141,8.009
27,16/03/2012,Mar,"1,635,984",0,49.6,4.021,142,8.009
27,23/03/2012,Mar,"1,620,839",0,57.3,4.054,142,8.009
27,30/03/2012,Mar,"1,615,494",0,49.4,4.098,142,8.009
27,06/04/2012,Apr,"1,899,013",0,48.73,4.143,142,8.253
27,13/04/2012,Apr,"1,650,405",0,52.22,4.187,142,8.253
27,20/04/2012,Apr,"1,639,999",0,62.62,4.17,142,8.253
27,27/04/2012,Apr,"1,565,499",0,52.33,4.163,142,8.253
27,04/05/2012,May,"1,669,388",0,53.68,4.124,142,8.253
27,11/05/2012,May,"1,674,306",0,58.97,4.055,142,8.253
27,18/05/2012,May,"1,707,159",0,65.15,4.029,142,8.253
27,25/05/2012,May,"1,818,907",0,64.77,3.979,142,8.253
27,01/06/2012,Jun,"1,900,639",0,73.4,3.915,142,8.253
27,08/06/2012,Jun,"1,764,756",0,64.05,3.871,142,8.253
27,15/06/2012,Jun,"1,773,501",0,69.52,3.786,142,8.253
27,22/06/2012,Jun,"1,837,885",0,73.23,3.722,142,8.253
27,29/06/2012,Jun,"1,842,555",0,73.94,3.667,142,8.253
27,06/07/2012,Jul,"2,062,225",0,82.08,3.646,142,8.239
27,13/07/2012,Jul,"1,755,890",0,78.95,3.689,142,8.239
27,20/07/2012,Jul,"1,730,914",0,78.64,3.732,142,8.239
27,27/07/2012,Jul,"1,625,884",0,76.01,3.82,142,8.239
27,03/08/2012,Aug,"1,705,811",0,75.22,3.819,142,8.239
27,10/08/2012,Aug,"1,720,537",0,78.44,3.863,142,8.239
27,17/08/2012,Aug,"1,735,340",0,76.51,3.963,142,8.239
27,24/08/2012,Aug,"1,780,443",0,72.93,3.997,142,8.239
27,31/08/2012,Aug,"1,731,935",0,75,4.026,142,8.239
27,07/09/2012,Sep,"1,840,955",1,76,4.076,143,8.239
27,14/09/2012,Sep,"1,519,605",0,68.72,4.088,143,8.239
27,21/09/2012,Sep,"1,557,486",0,66.1,4.203,143,8.239
27,28/09/2012,Sep,"1,540,688",0,64.92,4.158,143,8.239
27,05/10/2012,Oct,"1,591,817",0,64.5,4.151,143,8
27,12/10/2012,Oct,"1,660,081",0,55.4,4.186,143,8
27,19/10/2012,Oct,"1,620,374",0,56.53,4.153,143,8
27,26/10/2012,Oct,"1,703,048",0,58.99,4.071,143,8
28,05/02/2010,Feb,"1,672,352",0,49.47,2.962,126,13.975
28,12/02/2010,Feb,"1,558,968",1,47.87,2.946,126,13.975
28,19/02/2010,Feb,"1,491,300",0,54.83,2.915,127,13.975
28,26/02/2010,Feb,"1,542,173",0,50.23,2.825,127,13.975
28,05/03/2010,Mar,"1,608,435",0,53.77,2.987,127,13.975
28,12/03/2010,Mar,"1,326,877",0,50.11,2.925,127,13.975
28,19/03/2010,Mar,"1,279,819",0,59.57,3.054,127,13.975
28,26/03/2010,Mar,"1,245,269",0,60.06,3.083,127,13.975
28,02/04/2010,Apr,"1,441,559",0,59.84,3.086,127,14.099
28,09/04/2010,Apr,"1,382,359",0,59.25,3.09,127,14.099
28,16/04/2010,Apr,"1,268,241",0,64.95,3.109,127,14.099
28,23/04/2010,Apr,"1,244,177",0,64.55,3.05,126,14.099
28,30/04/2010,Apr,"1,186,971",0,67.38,3.105,126,14.099
28,07/05/2010,May,"1,532,893",0,70.15,3.127,126,14.099
28,14/05/2010,May,"1,245,899",0,68.44,3.145,126,14.099
28,21/05/2010,May,"1,217,924",0,76.2,3.12,126,14.099
28,28/05/2010,May,"1,176,588",0,67.84,3.058,126,14.099
28,04/06/2010,Jun,"1,543,678",0,81.39,2.941,126,14.099
28,11/06/2010,Jun,"1,348,995",0,90.84,2.949,126,14.099
28,18/06/2010,Jun,"1,267,619",0,81.06,3.043,126,14.099
28,25/06/2010,Jun,"1,231,025",0,87.27,3.084,126,14.099
28,02/07/2010,Jul,"1,399,960",0,91.98,3.105,126,14.18
28,09/07/2010,Jul,"1,340,294",0,90.37,3.1,126,14.18
28,16/07/2010,Jul,"1,225,336",0,97.18,3.094,126,14.18
28,23/07/2010,Jul,"1,205,885",0,99.22,3.112,126,14.18
28,30/07/2010,Jul,"1,150,205",0,96.31,3.017,126,14.18
28,06/08/2010,Aug,"1,523,101",0,92.95,3.123,126,14.18
28,13/08/2010,Aug,"1,218,688",0,87.01,3.159,126,14.18
28,20/08/2010,Aug,"1,195,898",0,92.81,3.041,126,14.18
28,27/08/2010,Aug,"1,191,586",0,93.19,3.129,126,14.18
28,03/09/2010,Sep,"1,523,411",0,83.12,3.087,126,14.18
28,10/09/2010,Sep,"1,246,062",1,83.63,3.044,126,14.18
28,17/09/2010,Sep,"1,159,812",0,82.45,3.028,126,14.18
28,24/09/2010,Sep,"1,111,797",0,81.77,2.939,126,14.18
28,01/10/2010,Oct,"1,203,080",0,85.2,3.001,126,14.313
28,08/10/2010,Oct,"1,334,572",0,71.82,3.013,126,14.313
28,15/10/2010,Oct,"1,158,063",0,75,2.976,126,14.313
28,22/10/2010,Oct,"1,120,619",0,68.85,3.014,126,14.313
28,29/10/2010,Oct,"1,231,688",0,61.09,3.016,126,14.313
28,05/11/2010,Nov,"1,501,663",0,65.49,3.129,126,14.313
28,12/11/2010,Nov,"1,266,460",0,57.79,3.13,127,14.313
28,19/11/2010,Nov,"1,179,316",0,58.18,3.161,127,14.313
28,26/11/2010,Nov,"1,937,034",1,47.66,3.162,127,14.313
28,03/12/2010,Dec,"1,447,916",0,43.33,3.041,127,14.313
28,10/12/2010,Dec,"1,466,164",0,50.01,3.203,127,14.313
28,17/12/2010,Dec,"1,510,444",0,52.77,3.236,127,14.313
28,24/12/2010,Dec,"2,026,026",0,52.02,3.236,127,14.313
28,31/12/2010,Dec,"1,090,559",1,45.64,3.148,127,14.313
28,07/01/2011,Jan,"1,402,902",0,37.64,3.287,127,14.021
28,14/01/2011,Jan,"1,098,287",0,43.15,3.312,127,14.021
28,21/01/2011,Jan,"1,079,669",0,53.53,3.223,127,14.021
28,28/01/2011,Jan,"1,127,860",0,50.74,3.342,128,14.021
28,04/02/2011,Feb,"1,564,897",0,45.14,3.348,128,14.021
28,11/02/2011,Feb,"1,397,301",1,51.3,3.381,128,14.021
28,18/02/2011,Feb,"1,514,829",0,53.35,3.43,128,14.021
28,25/02/2011,Feb,"1,311,797",0,48.45,3.53,128,14.021
28,04/03/2011,Mar,"1,723,737",0,51.72,3.674,128,14.021
28,11/03/2011,Mar,"1,380,836",0,57.75,3.818,128,14.021
28,18/03/2011,Mar,"1,286,414",0,64.21,3.692,129,14.021
28,25/03/2011,Mar,"1,201,060",0,54.4,3.909,129,14.021
28,01/04/2011,Apr,"1,336,838",0,63.63,3.772,129,13.736
28,08/04/2011,Apr,"1,414,714",0,64.47,4.003,129,13.736
28,15/04/2011,Apr,"1,240,126",0,57.63,3.868,129,13.736
28,22/04/2011,Apr,"1,297,452",0,72.12,4.134,129,13.736
28,29/04/2011,Apr,"1,222,368",0,68.27,4.151,129,13.736
28,06/05/2011,May,"1,515,890",0,68.4,4.193,129,13.736
28,13/05/2011,May,"1,253,316",0,70.93,4.202,129,13.736
28,20/05/2011,May,"1,151,282",0,66.59,4.169,129,13.736
28,27/05/2011,May,"1,160,044",0,76.67,4.087,129,13.736
28,03/06/2011,Jun,"1,403,779",0,71.81,4.031,129,13.736
28,10/06/2011,Jun,"1,339,973",0,78.72,3.981,129,13.736
28,17/06/2011,Jun,"1,268,503",0,86.84,3.935,129,13.736
28,24/06/2011,Jun,"1,208,809",0,88.95,3.898,129,13.736
28,01/07/2011,Jul,"1,319,055",0,89.85,3.842,129,13.503
28,08/07/2011,Jul,"1,459,656",0,89.9,3.705,129,13.503
28,15/07/2011,Jul,"1,197,373",0,88.1,3.692,129,13.503
28,22/07/2011,Jul,"1,165,871",0,91.17,3.794,129,13.503
28,29/07/2011,Jul,"1,114,530",0,93.29,3.805,129,13.503
28,05/08/2011,Aug,"1,523,871",0,90.61,3.803,129,13.503
28,12/08/2011,Aug,"1,218,765",0,91.04,3.701,129,13.503
28,19/08/2011,Aug,"1,200,020",0,91.74,3.743,129,13.503
28,26/08/2011,Aug,"1,166,480",0,94.61,3.74,129,13.503
28,02/09/2011,Sep,"1,468,871",0,93.66,3.798,129,13.503
28,09/09/2011,Sep,"1,310,087",1,88,3.913,129,13.503
28,16/09/2011,Sep,"1,159,212",0,76.36,3.918,129,13.503
28,23/09/2011,Sep,"1,109,106",0,82.95,3.789,130,13.503
28,30/09/2011,Sep,"1,120,732",0,83.26,3.877,130,13.503
28,07/10/2011,Oct,"1,557,315",0,70.44,3.827,130,12.89
28,14/10/2011,Oct,"1,220,985",0,67.31,3.805,130,12.89
28,21/10/2011,Oct,"1,203,172",0,73.05,3.842,130,12.89
28,28/10/2011,Oct,"1,242,746",0,67.41,3.727,130,12.89
28,04/11/2011,Nov,"1,576,655",0,59.77,3.828,130,12.89
28,11/11/2011,Nov,"1,402,655",0,48.76,3.824,130,12.89
28,18/11/2011,Nov,"1,255,081",0,54.2,3.813,130,12.89
28,25/11/2011,Nov,"1,929,738",1,53.25,3.622,130,12.89
28,02/12/2011,Dec,"1,368,130",0,52.5,3.701,130,12.89
28,09/12/2011,Dec,"1,467,024",0,42.17,3.644,130,12.89
28,16/12/2011,Dec,"1,429,955",0,43.29,3.6,130,12.89
28,23/12/2011,Dec,"1,796,204",0,45.4,3.541,130,12.89
28,30/12/2011,Dec,"1,270,037",1,44.64,3.428,130,12.89
28,06/01/2012,Jan,"1,466,046",0,50.43,3.599,130,12.187
28,13/01/2012,Jan,"1,161,190",0,48.07,3.657,130,12.187
28,20/01/2012,Jan,"1,129,540",0,46.2,3.66,130,12.187
28,27/01/2012,Jan,"1,132,948",0,50.43,3.675,130,12.187
28,03/02/2012,Feb,"1,531,599",0,50.58,3.702,130,12.187
28,10/02/2012,Feb,"1,572,966",1,52.27,3.722,130,12.187
28,17/02/2012,Feb,"1,501,504",0,51.8,3.781,130,12.187
28,24/02/2012,Feb,"1,323,488",0,53.13,3.95,131,12.187
28,02/03/2012,Mar,"1,451,741",0,52.27,4.178,131,12.187
28,09/03/2012,Mar,"1,680,764",0,54.54,4.25,131,12.187
28,16/03/2012,Mar,"1,337,875",0,64.44,4.273,131,12.187
28,23/03/2012,Mar,"1,216,059",0,56.26,4.038,131,12.187
28,30/03/2012,Mar,"1,209,524",0,64.36,4.294,131,12.187
28,06/04/2012,Apr,"1,559,593",0,64.05,4.121,131,11.627
28,13/04/2012,Apr,"1,290,685",0,64.28,4.254,131,11.627
28,20/04/2012,Apr,"1,180,797",0,66.73,4.222,131,11.627
28,27/04/2012,Apr,"1,170,456",0,77.99,4.193,131,11.627
28,04/05/2012,May,"1,450,629",0,76.03,4.171,131,11.627
28,11/05/2012,May,"1,264,575",0,77.27,4.186,131,11.627
28,18/05/2012,May,"1,213,310",0,84.51,4.11,131,11.627
28,25/05/2012,May,"1,151,214",0,83.84,4.293,131,11.627
28,01/06/2012,Jun,"1,245,481",0,78.11,4.277,131,11.627
28,08/06/2012,Jun,"1,440,688",0,84.83,4.103,131,11.627
28,15/06/2012,Jun,"1,229,761",0,85.94,4.144,131,11.627
28,22/06/2012,Jun,"1,180,672",0,91.61,4.014,131,11.627
28,29/06/2012,Jun,"1,129,032",0,90.47,3.875,131,11.627
28,06/07/2012,Jul,"1,500,864",0,89.13,3.765,131,10.926
28,13/07/2012,Jul,"1,179,915",0,95.61,3.723,131,10.926
28,20/07/2012,Jul,"1,149,427",0,85.53,3.726,131,10.926
28,27/07/2012,Jul,"1,135,035",0,93.47,3.769,131,10.926
28,03/08/2012,Aug,"1,376,520",0,88.16,3.76,131,10.926
28,10/08/2012,Aug,"1,269,113",0,95.91,3.811,131,10.926
28,17/08/2012,Aug,"1,184,198",0,94.87,4.002,131,10.926
28,24/08/2012,Aug,"1,199,310",0,85.32,4.055,131,10.926
28,31/08/2012,Aug,"1,227,119",0,89.78,4.093,131,10.926
28,07/09/2012,Sep,"1,469,694",1,88.52,4.124,131,10.926
28,14/09/2012,Sep,"1,124,661",0,83.64,4.133,131,10.926
28,21/09/2012,Sep,"1,135,340",0,82.97,4.125,131,10.926
28,28/09/2012,Sep,"1,129,509",0,81.22,3.966,131,10.926
28,05/10/2012,Oct,"1,462,941",0,81.61,3.966,131,10.199
28,12/10/2012,Oct,"1,205,537",0,71.74,4.468,131,10.199
28,19/10/2012,Oct,"1,143,724",0,68.66,4.449,131,10.199
28,26/10/2012,Oct,"1,213,861",0,65.95,4.301,131,10.199
29,05/02/2010,Feb,"538,634",0,24.36,2.788,132,10.064
29,12/02/2010,Feb,"529,673",1,28.14,2.771,132,10.064
29,19/02/2010,Feb,"542,399",0,31.96,2.747,132,10.064
29,26/02/2010,Feb,"488,418",0,35.98,2.753,132,10.064
29,05/03/2010,Mar,"535,088",0,36.82,2.766,132,10.064
29,12/03/2010,Mar,"519,042",0,43.43,2.805,132,10.064
29,19/03/2010,Mar,"496,852",0,46.03,2.834,132,10.064
29,26/03/2010,Mar,"552,985",0,48.56,2.831,132,10.064
29,02/04/2010,Apr,"599,629",0,44.96,2.826,132,10.16
29,09/04/2010,Apr,"569,937",0,57.06,2.849,132,10.16
29,16/04/2010,Apr,"509,101",0,51.14,2.885,132,10.16
29,23/04/2010,Apr,"505,330",0,51.04,2.895,132,10.16
29,30/04/2010,Apr,"501,013",0,50.96,2.935,132,10.16
29,07/05/2010,May,"568,497",0,63.81,2.981,132,10.16
29,14/05/2010,May,"518,941",0,50.99,2.983,132,10.16
29,21/05/2010,May,"502,022",0,59.99,2.961,132,10.16
29,28/05/2010,May,"577,628",0,65.64,2.906,132,10.16
29,04/06/2010,Jun,"588,018",0,69.49,2.857,132,10.16
29,11/06/2010,Jun,"540,717",0,65.01,2.83,132,10.16
29,18/06/2010,Jun,"558,732",0,67.13,2.805,132,10.16
29,25/06/2010,Jun,"585,549",0,74.37,2.81,132,10.16
29,02/07/2010,Jul,"581,474",0,72.88,2.815,133,10.409
29,09/07/2010,Jul,"563,449",0,79.22,2.806,133,10.409
29,16/07/2010,Jul,"512,292",0,76.3,2.796,133,10.409
29,23/07/2010,Jul,"506,502",0,76.91,2.784,133,10.409
29,30/07/2010,Jul,"509,873",0,76.35,2.792,133,10.409
29,06/08/2010,Aug,"519,788",0,74.37,2.792,133,10.409
29,13/08/2010,Aug,"495,269",0,74.75,2.81,133,10.409
29,20/08/2010,Aug,"531,640",0,73.21,2.796,133,10.409
29,27/08/2010,Aug,"545,766",0,68.99,2.77,133,10.409
29,03/09/2010,Sep,"579,272",0,75.85,2.735,133,10.409
29,10/09/2010,Sep,"491,290",1,68.6,2.717,133,10.409
29,17/09/2010,Sep,"463,753",0,62.49,2.716,133,10.409
29,24/09/2010,Sep,"465,338",0,65.14,2.718,133,10.409
29,01/10/2010,Oct,"474,698",0,69.31,2.717,133,10.524
29,08/10/2010,Oct,"530,059",0,56.32,2.776,133,10.524
